cell_id,insta_advertising,insta_beverage,insta_car,insta_entertainment,insta_family,insta_fashion,insta_food,insta_interiors,insta_landscape,insta_monochrome,insta_nature,insta_portait,insta_sky,insta_sports
61633,4,7,2,0,0,0,1,2,0,0,0,3,1,0
61634,0,0,1,0,3,0,0,0,0,0,0,1,0,0
61636,0,0,0,0,1,0,0,0,0,0,0,0,0,0
61638,1,0,0,0,0,0,0,1,0,1,0,7,0,0
61639,1,3,0,0,0,0,4,0,0,0,0,0,0,0
61644,1,0,0,0,0,0,1,1,0,1,0,0,0,1
61646,4,0,0,0,0,0,0,0,0,1,0,1,0,1
61648,1,0,0,1,0,0,1,0,0,1,0,0,0,0
61651,1,4,6,0,1,7,8,2,0,3,4,4,1,9
61653,2,1,1,0,7,1,2,2,1,2,2,6,0,0
61654,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61941,0,0,0,0,39,0,0,0,30,1,15,1,0,3
61952,0,0,1,0,4,0,0,2,1,0,1,0,1,0
61953,0,0,0,0,0,0,2,0,0,0,0,0,0,0
61954,0,0,0,0,1,0,0,0,4,0,5,1,0,0
61970,0,0,0,0,0,2,0,0,0,2,0,1,0,0
61971,2,8,0,2,1,1,3,2,3,1,3,3,3,2
61988,0,0,0,0,0,0,0,1,0,0,1,0,1,0
61990,1,1,2,0,0,15,6,0,0,2,0,4,0,2
61994,6,0,0,0,4,5,3,2,0,1,7,7,0,0
61995,0,0,0,0,0,1,0,0,0,0,0,2,0,0
61996,0,1,0,0,0,0,1,0,0,1,1,0,0,0
61999,0,0,0,0,0,0,0,0,0,0,0,1,1,1
62002,0,0,1,0,0,0,0,0,0,0,0,1,0,0
62004,16,0,2,1,1,5,2,8,0,0,1,2,2,4
62005,0,1,0,0,1,0,1,1,0,0,0,3,0,0
62006,42,6,6,225,5,47,8,29,0,34,4,38,7,4
62007,0,0,0,0,0,4,0,1,0,0,2,5,3,0
62008,0,0,1,1,1,3,0,2,1,1,1,2,1,3
62009,0,0,2,1,0,0,2,0,0,0,2,0,0,0
62011,1,0,0,0,1,1,4,1,0,0,1,0,0,0
62016,0,0,0,0,0,0,0,2,0,0,0,0,0,0
62018,2,5,1,0,4,3,2,0,0,0,0,6,1,0
62019,1,2,0,0,0,0,9,0,0,1,0,0,0,0
62020,2,0,0,0,0,2,1,0,0,0,0,0,0,0
62021,7,2,0,0,0,2,8,4,0,1,1,5,0,0
62022,7,3,2,0,1,4,7,5,1,3,5,1,1,1
62024,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62025,0,0,0,0,1,0,0,0,0,0,1,0,0,0
62026,9,0,0,3,0,1,6,2,0,1,0,3,0,0
62027,1,0,0,0,0,1,0,1,0,0,6,1,1,2
62043,0,0,0,0,0,0,1,0,0,1,0,1,0,0
62049,0,0,2,0,0,0,0,0,1,0,0,0,0,0
62091,1,0,0,0,0,0,0,1,0,0,0,0,0,0
62273,1,0,4,0,3,2,0,0,60,0,8,6,3,0
62275,0,0,2,0,0,0,0,0,3,1,0,0,0,0
62317,5,3,0,0,1,1,0,1,0,0,0,0,1,1
62341,2,0,2,0,0,2,0,1,28,1,2,0,0,0
62345,2,0,26,0,1,1,0,1,2,0,1,3,5,4
62349,1,0,0,0,0,1,0,0,0,1,1,1,0,1
62355,1,0,1,1,0,0,0,0,3,0,2,0,1,3
62358,2,0,0,0,0,1,0,0,0,1,0,1,0,4
62359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62360,2,1,3,0,4,3,4,2,6,4,9,6,1,0
62363,0,0,1,0,0,3,1,0,0,0,0,0,0,0
62364,0,0,0,0,0,0,0,0,0,0,2,0,0,2
62368,0,0,0,0,0,1,0,0,1,0,0,0,0,0
62369,1,0,1,0,1,0,0,1,0,0,1,1,1,1
62372,1,0,0,1,2,0,0,1,0,0,1,2,2,0
62378,0,0,2,0,1,0,0,0,0,0,1,0,0,0
62379,0,0,0,0,0,0,0,0,0,0,0,1,0,0
62385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62386,1,0,0,0,1,0,0,0,0,0,0,0,0,0
62387,1,4,1,0,0,6,0,4,1,1,5,5,1,2
62388,0,0,0,0,0,0,0,0,0,1,5,0,0,0
62396,0,0,0,1,0,0,0,0,0,2,0,2,0,0
62400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62401,7,4,4,0,7,6,0,7,3,2,7,5,6,2
62414,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62693,0,0,3,0,5,1,0,0,12,0,6,1,0,0
62694,0,1,0,0,1,1,0,0,3,1,1,0,0,0
62707,0,0,0,0,2,0,0,0,12,2,8,2,0,0
62708,0,0,0,0,0,1,0,0,1,0,1,1,0,0
62712,0,0,0,0,0,0,0,0,1,0,0,0,0,0
62720,89,15,60,481,38,126,5,55,906,227,51,279,250,138
62723,0,0,0,0,0,2,0,0,0,0,0,0,0,0
62739,1,0,0,0,4,1,1,1,7,0,18,3,1,0
62749,1,0,0,0,1,0,0,0,1,0,2,0,0,1
62751,0,0,0,0,0,0,1,0,0,0,0,0,0,0
62756,2,5,0,0,0,2,0,1,0,0,0,0,0,1
62757,2,1,0,0,1,0,4,1,0,2,1,8,0,0
62758,0,0,0,0,1,0,0,1,0,0,1,0,1,0
62762,0,0,0,0,0,0,0,0,0,0,1,0,0,0
62763,0,0,0,0,0,0,0,0,0,0,1,0,0,0
62765,1,2,3,0,0,1,1,1,0,0,0,0,0,1
62766,0,0,0,0,0,0,0,1,0,0,0,0,0,0
62767,10,2,1,0,3,12,3,6,1,2,15,4,4,0
62769,0,0,0,0,1,0,0,0,0,0,2,0,0,0
62771,0,0,0,0,1,0,0,0,1,1,8,1,0,0
62774,11,1,1,0,3,3,4,0,1,7,3,11,1,2
62778,1,1,0,3,0,1,0,0,0,4,0,4,0,10
62781,1,0,0,0,0,0,0,0,1,1,1,1,0,0
62784,0,0,0,0,0,0,0,3,0,1,0,1,0,0
62985,1,0,15,0,3,1,0,2,183,4,7,8,10,1
63036,0,0,1,0,0,0,0,0,4,0,1,0,0,0
63073,0,0,0,0,7,0,0,0,7,2,1,1,1,1
63092,1,0,14,0,5,1,1,0,38,3,63,6,4,5
63098,0,0,0,0,1,1,0,0,8,1,0,1,1,0
63100,1,0,3,5,0,2,0,0,9,1,0,4,1,2
63108,0,0,0,0,2,0,0,0,0,0,1,0,0,0
63110,0,0,0,0,3,1,0,0,0,0,0,0,0,0
63117,0,0,3,1,0,0,1,0,0,1,0,0,0,1
63120,0,0,0,0,0,1,0,0,0,0,1,1,1,0
63122,0,1,0,0,0,0,5,0,0,0,0,0,0,0
63127,2,0,0,0,0,1,0,0,0,0,0,0,0,0
63132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63135,0,0,0,0,0,0,0,0,1,0,1,0,1,0
63137,6,3,1,0,2,2,0,2,0,7,1,0,1,7
63138,2,1,0,6,0,0,1,3,0,2,3,0,1,2
63139,0,0,0,0,0,1,0,0,0,1,1,0,0,0
63140,1,1,1,0,0,2,0,2,2,0,13,3,3,3
63143,0,0,0,0,0,0,0,0,0,0,1,0,0,0
63146,6,1,1,0,2,3,2,8,0,2,0,2,0,3
63147,1,1,0,0,0,0,0,0,0,0,0,1,0,0
63148,0,0,0,0,0,0,0,0,0,1,0,0,2,0
63150,0,0,0,0,0,1,1,1,0,0,0,1,0,0
63151,2,2,0,0,0,0,4,1,0,0,2,2,0,2
63154,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63155,0,0,0,0,0,0,1,0,0,0,2,0,0,0
63159,0,1,2,0,0,2,4,0,1,0,4,2,1,2
63169,0,2,0,0,0,1,0,0,0,1,0,0,0,1
63444,0,0,1,0,0,0,0,0,0,0,0,0,1,0
63458,0,0,0,0,1,0,1,0,0,0,1,0,0,0
63488,0,0,0,0,0,0,0,1,0,0,0,0,1,0
63491,0,0,0,0,0,0,0,0,1,0,0,0,0,0
63495,1,0,0,0,0,0,0,0,0,0,0,0,1,0
63507,0,0,0,0,0,1,0,0,0,1,0,0,0,0
63508,0,0,0,0,0,1,0,0,4,0,0,0,0,0
63511,0,0,0,1,0,0,0,0,0,0,1,0,0,0
63513,0,0,0,0,0,1,0,0,0,0,0,1,0,0
63514,1,0,0,0,0,12,0,0,0,1,0,1,0,0
63518,0,0,1,0,0,0,0,0,0,0,0,0,0,0
63520,1,0,0,0,0,1,0,1,0,0,0,0,0,0
63521,0,0,0,0,0,0,0,0,0,0,1,0,0,0
63523,1,1,0,1,0,0,4,0,0,0,1,3,0,0
63524,1,2,0,1,2,4,0,1,0,0,4,3,1,0
63525,3,1,0,6,0,10,0,12,0,4,5,7,1,0
63527,1,0,0,0,0,0,0,0,0,0,1,0,0,1
63528,1,1,0,0,1,1,8,3,1,2,1,3,2,0
63530,0,0,0,0,0,0,0,0,2,0,3,0,1,0
63535,0,5,0,0,0,1,0,6,0,1,2,0,0,2
63536,0,0,0,1,0,0,0,0,0,1,0,0,0,1
63537,0,0,0,0,0,0,0,0,0,0,1,0,0,1
63539,1,0,0,0,0,0,0,0,0,1,0,2,0,0
63540,1,3,2,0,3,4,1,5,1,1,4,1,2,0
63541,1,2,0,5,0,2,2,0,0,0,0,5,0,0
63544,0,0,0,0,0,0,0,0,0,0,1,0,0,0
63550,0,0,0,0,0,3,1,0,0,1,0,2,0,0
63551,2,1,9,0,0,0,5,0,0,1,0,0,2,3
63553,2,1,0,0,0,1,1,0,0,0,0,0,0,0
63554,0,1,0,0,0,0,2,2,0,2,1,1,0,0
63556,3,0,0,0,0,1,0,2,0,1,0,3,0,6
63810,1,0,3,0,2,0,0,0,41,0,2,1,2,1
63815,0,0,0,0,0,2,0,0,13,1,3,1,1,0
63827,0,0,0,0,1,0,0,2,0,0,1,0,0,0
63838,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63855,0,0,1,0,1,0,1,0,0,0,0,0,1,0
63866,0,0,0,0,0,0,0,0,1,0,0,0,1,0
63871,1,0,1,1,2,2,1,0,4,2,0,1,1,0
63881,0,0,2,0,0,0,0,0,0,1,0,4,2,4
63882,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63884,0,0,0,0,0,1,0,0,0,1,1,0,1,0
63886,9,0,2,2,0,0,0,1,0,0,0,1,1,0
63888,2,0,0,1,1,0,1,7,0,0,0,4,0,0
63889,0,0,0,0,1,0,0,0,0,0,0,0,0,0
63890,0,0,0,0,2,0,0,0,0,0,4,0,1,0
63891,0,0,0,0,1,1,1,0,0,0,0,0,0,0
63893,4,1,3,0,5,2,0,6,0,0,12,4,3,3
63895,1,0,0,0,0,0,0,1,0,0,0,0,1,0
63896,2,0,0,0,0,8,3,1,0,3,0,3,0,1
63897,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63899,0,0,0,0,0,0,0,0,0,2,0,0,0,0
63900,0,0,0,1,0,0,0,0,0,0,0,0,0,0
63901,1,0,3,1,0,3,0,1,0,1,0,0,0,0
63902,14,29,1,4,0,25,6,9,0,16,1,15,4,0
63903,2,0,0,1,3,3,1,3,0,1,16,1,1,5
63904,1,0,1,0,0,0,1,0,0,1,0,0,0,0
63905,2,1,0,0,0,1,2,0,0,0,0,1,0,0
63906,18,3,1,2,2,2,15,12,0,7,3,5,2,3
63907,6,3,0,6,0,6,7,13,0,9,2,9,4,1
63908,4,2,3,0,3,4,2,0,0,1,36,11,2,4
63909,0,0,0,0,1,0,0,0,0,0,0,0,0,0
63910,6,2,1,2,0,5,2,3,0,5,0,11,0,2
63911,2,2,1,0,1,1,4,2,0,1,0,0,3,1
63912,0,0,0,0,0,0,0,0,0,0,0,1,0,1
63913,5,2,1,1,1,0,0,1,0,0,0,1,0,0
63914,0,0,0,0,0,0,2,1,0,0,0,0,0,0
63915,1,1,0,0,1,1,0,0,0,1,2,0,0,0
63916,0,0,0,0,0,0,0,1,0,0,1,0,0,0
63917,2,0,0,0,6,2,0,1,0,0,0,0,0,1
63918,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63921,0,0,1,0,0,0,1,1,0,0,0,1,0,0
63930,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63932,10,14,8,2,0,8,5,2,0,8,9,14,2,3
63933,0,0,0,0,0,0,1,0,0,0,0,0,0,0
63934,0,0,0,0,2,0,0,0,1,0,2,0,1,0
63935,0,0,0,0,0,0,0,0,0,0,1,0,2,0
63938,0,2,0,0,0,1,0,0,0,0,0,0,0,0
63941,2,1,1,0,0,0,0,0,0,0,2,1,0,0
64052,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64065,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64124,0,0,7,0,0,0,0,4,7,1,0,0,5,0
64128,1,0,21,0,11,0,0,0,14,2,3,1,0,3
64193,0,0,0,0,0,0,0,0,2,2,2,0,1,0
64201,0,0,1,0,0,0,0,0,1,0,1,0,0,0
64219,1,0,0,0,0,1,0,0,0,0,0,0,0,4
64220,1,0,0,1,0,0,0,0,0,0,0,1,0,0
64232,0,0,0,0,3,0,0,1,1,0,1,1,0,0
64253,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64256,3,0,0,1,0,2,0,0,0,0,2,0,2,1
64258,0,0,0,0,0,1,0,0,1,0,0,0,1,1
64261,0,1,0,0,0,0,0,0,0,0,0,0,0,0
64262,0,0,0,0,0,0,0,0,1,0,0,1,0,0
64263,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64264,0,0,0,0,1,0,0,2,4,1,14,1,8,3
64265,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64267,4,2,0,1,0,1,0,0,0,1,0,1,0,0
64268,3,2,5,1,2,5,1,9,0,1,0,1,0,2
64271,1,0,0,0,2,1,5,1,0,0,4,4,1,1
64273,0,0,0,0,0,0,1,0,0,0,0,1,0,0
64278,0,0,0,0,0,1,0,1,0,1,0,1,0,1
64281,0,0,0,0,0,0,0,1,0,0,0,0,1,0
64282,1,0,0,0,0,0,0,0,0,1,0,0,0,0
64283,0,1,0,0,0,0,0,0,0,0,1,0,0,0
64284,15,5,0,4,0,13,7,7,4,2,0,10,0,0
64285,10,20,0,2,1,7,15,16,1,8,3,8,3,2
64288,65,8,12,20,20,63,17,36,9,41,80,60,47,105
64289,5,0,0,0,0,1,0,1,0,3,0,8,2,39
64292,1,0,0,0,0,1,3,1,0,0,0,5,2,1
64295,0,4,0,1,0,0,4,2,0,0,0,2,0,0
64299,1,0,0,0,0,3,0,4,0,2,0,1,0,3
64305,1,0,2,0,0,1,1,2,0,0,0,0,3,14
64309,1,0,0,0,1,3,0,0,0,2,0,2,1,4
64318,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64319,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64322,0,0,0,1,0,0,0,1,0,0,0,0,0,0
64324,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64344,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64553,0,0,0,0,0,0,0,1,5,0,11,0,1,0
64575,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64602,1,6,1,0,0,1,7,0,0,0,0,1,1,0
64631,1,0,2,0,8,2,0,4,33,1,5,3,1,1
64640,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64642,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64643,0,0,0,0,1,0,1,0,0,1,0,0,0,1
64655,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64656,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64660,1,0,0,0,0,1,0,0,0,0,0,0,0,0
64661,1,0,0,0,7,1,0,0,0,0,0,0,0,0
64663,0,0,9,0,3,0,0,1,6,1,8,1,5,5
64664,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64666,8,2,0,10,0,2,0,2,0,5,1,7,2,0
64667,15,7,5,0,24,11,19,12,2,6,24,9,5,1
64668,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64670,0,0,3,0,1,1,0,2,0,1,0,2,4,14
64673,1,0,0,0,0,0,0,0,0,0,0,0,0,1
64674,3,2,2,0,1,4,5,1,1,4,0,2,1,1
64675,1,0,0,0,0,0,1,0,0,0,0,0,0,0
64676,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64677,10,6,1,1,6,9,3,3,1,4,8,17,2,1
64679,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64680,3,1,0,1,3,2,0,1,0,0,2,2,1,0
64683,1,0,0,0,0,0,0,0,0,1,0,5,0,0
64684,2,0,0,0,0,1,1,0,0,0,0,1,0,0
64685,1,1,0,0,0,1,0,2,0,0,0,3,0,2
64686,0,1,0,0,0,0,1,0,0,0,0,1,2,0
64687,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64691,3,1,1,0,1,0,2,0,0,0,1,4,1,0
64693,3,0,1,0,0,0,1,0,0,0,0,0,0,0
64694,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64697,0,0,0,0,0,5,0,0,0,1,1,0,0,0
64701,4,8,1,0,1,1,2,1,0,0,3,4,2,0
64704,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64714,0,0,0,0,0,0,0,0,0,0,2,0,0,1
64726,0,0,3,0,0,1,0,0,2,0,0,0,1,0
64984,0,0,0,0,0,0,1,0,0,0,1,0,0,0
64985,1,1,1,0,1,0,1,1,2,1,0,0,1,1
64986,0,0,0,0,0,0,0,0,1,0,0,0,0,0
65020,1,0,2,1,1,2,0,1,10,1,2,0,1,0
65021,2,0,0,0,0,2,0,0,1,0,1,3,0,0
65026,1,1,0,0,0,0,1,0,3,0,1,2,5,0
65032,0,0,0,0,0,0,0,1,0,0,0,0,0,0
65033,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65034,0,0,0,0,1,1,0,0,0,0,0,0,0,0
65035,0,0,0,0,0,0,0,0,0,0,1,0,0,0
65036,0,1,0,1,0,0,0,0,0,0,0,0,0,0
65037,0,0,0,0,0,1,1,0,0,1,0,3,0,1
65039,2,1,0,1,3,0,2,1,0,0,3,1,1,0
65042,0,0,0,0,0,0,9,1,0,0,0,0,0,0
65043,1,1,0,0,0,1,0,0,0,0,1,2,0,1
65044,4,0,6,0,2,2,2,1,0,2,5,2,2,2
65046,0,0,1,0,0,0,0,0,0,0,1,0,0,0
65047,8,0,5,1,1,1,1,2,1,0,1,5,2,18
65048,8,8,2,7,2,4,19,7,1,1,0,3,3,1
65049,4,6,1,1,1,7,41,8,0,5,4,22,0,1
65050,0,0,0,0,0,0,0,0,0,1,0,0,0,0
65052,4,0,0,4,0,7,1,0,0,5,3,7,3,13
65053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65055,2,1,1,0,7,4,0,3,0,0,3,4,1,0
65056,0,0,0,0,0,4,1,0,2,1,0,3,1,4
65059,0,0,0,0,0,0,0,0,0,0,0,2,0,0
65063,0,0,0,0,0,0,0,1,0,0,0,0,0,0
65065,2,0,2,0,0,1,0,0,0,1,0,2,0,50
65066,0,0,0,0,1,0,0,0,0,0,1,0,0,0
65067,4,0,1,3,1,2,0,0,0,5,0,5,0,1
65069,0,0,0,0,1,1,2,0,0,0,0,1,0,0
65073,0,0,0,0,0,0,0,0,0,0,1,1,0,0
65076,1,1,6,0,0,2,0,0,0,1,0,5,0,2
65077,3,0,2,1,0,1,0,1,0,2,1,5,1,1
65082,0,1,0,0,0,0,0,0,0,0,0,0,0,0
65083,0,0,0,0,0,1,0,0,0,0,0,0,0,1
65095,0,0,0,0,0,0,0,1,0,1,0,0,0,0
65096,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65108,0,0,11,0,0,0,0,0,3,0,1,0,1,0
65304,0,0,1,0,0,0,0,0,2,2,3,0,1,0
65379,0,0,0,0,0,0,0,0,0,0,1,0,0,0
65393,0,0,4,0,3,1,0,0,41,2,9,7,4,3
65395,0,0,1,0,1,0,0,0,1,0,0,0,0,0
65406,1,0,0,0,0,1,0,0,0,1,0,0,0,0
65414,0,0,0,0,1,6,0,0,0,0,0,1,0,0
65415,0,0,1,0,0,1,0,0,1,0,0,0,0,0
65416,0,0,0,0,0,3,0,0,0,0,0,0,0,0
65418,0,0,0,0,0,0,0,1,0,0,0,0,0,0
65419,0,0,0,0,0,0,0,0,0,0,0,2,0,0
65422,0,1,0,0,1,0,0,0,3,0,4,0,0,2
65423,0,1,0,0,0,1,0,0,0,0,0,0,0,0
65424,1,0,0,0,0,0,8,1,0,1,0,0,0,0
65425,1,0,0,1,1,1,0,0,0,0,0,0,0,0
65426,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65427,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65428,0,0,0,0,0,1,0,1,0,1,0,0,0,0
65429,3,3,2,14,1,17,2,5,0,2,0,8,0,20
65430,0,0,1,0,0,2,1,1,0,1,2,0,0,0
65431,10,5,6,8,1,2,11,3,0,4,2,6,2,2
65433,1,1,0,0,1,0,0,0,1,0,4,1,0,0
65434,0,1,0,0,0,0,3,0,0,0,0,1,0,0
65435,5,6,2,0,0,1,11,3,0,2,6,2,1,1
65437,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65438,1,2,0,0,0,2,12,1,0,1,0,1,1,0
65439,0,3,0,0,1,1,2,2,1,1,3,2,1,2
65440,0,0,0,0,0,0,0,0,0,0,0,0,1,0
65441,0,0,1,0,0,0,0,0,0,0,2,0,0,0
65442,2,0,0,1,0,2,0,0,2,0,0,0,0,3
65444,0,1,0,0,0,0,0,0,0,0,0,0,1,0
65446,0,0,0,0,1,1,0,0,0,0,0,0,0,0
65448,0,1,0,0,0,2,0,1,2,3,2,2,2,1
65449,0,0,0,0,0,0,0,0,0,0,1,0,0,1
65450,0,1,0,0,0,0,0,0,0,0,0,1,0,0
65451,0,0,0,0,0,0,1,0,0,0,0,2,0,0
65452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65454,0,0,0,0,0,0,3,0,0,0,0,0,0,0
65455,0,0,0,0,0,1,2,0,0,0,0,2,0,0
65456,1,0,0,0,2,0,2,0,0,0,0,0,0,0
65457,0,1,0,0,0,1,2,0,0,0,0,0,0,0
65458,1,0,0,0,0,0,3,0,0,0,0,0,0,0
65460,0,2,0,0,0,0,4,1,0,0,2,1,0,0
65462,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65463,0,0,0,0,0,0,0,0,0,0,1,0,0,0
65464,2,0,0,0,0,0,0,1,0,0,0,4,0,0
65478,1,0,0,0,2,0,0,0,0,2,3,1,4,0
65679,0,0,1,0,1,0,0,0,3,0,0,0,1,0
65683,0,0,1,0,0,0,0,0,0,0,0,1,0,0
65688,0,0,1,0,1,0,0,1,2,0,2,1,0,0
65753,0,1,0,0,0,1,2,0,1,0,0,0,1,0
65754,0,0,0,0,0,0,1,0,0,0,0,0,0,0
65764,0,0,0,0,1,0,0,0,1,0,0,0,1,0
65766,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65776,0,0,20,1,1,0,0,1,5,2,1,0,2,1
65785,0,1,0,1,3,0,2,0,1,1,1,0,2,0
65790,0,0,0,0,0,0,0,0,0,0,2,0,0,0
65793,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65801,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65802,0,0,0,0,0,0,1,0,0,0,0,0,0,0
65804,1,0,0,0,0,0,0,0,0,0,0,1,0,0
65805,0,0,0,0,0,1,0,0,0,0,0,0,1,1
65806,1,2,0,0,0,0,10,0,3,2,2,0,0,0
65807,0,0,2,0,1,1,0,0,2,0,2,0,2,0
65808,0,0,0,0,0,0,0,0,0,0,0,0,1,0
65810,1,7,0,4,1,0,0,2,0,3,0,3,0,7
65811,0,1,0,0,0,0,0,0,0,0,0,0,0,0
65812,1,0,0,0,0,0,0,0,1,1,0,2,5,2
65813,17,7,12,6,24,22,14,21,1,11,34,20,6,9
65814,4,2,0,0,0,1,1,2,0,1,1,1,0,0
65815,10,2,6,0,43,13,8,15,20,15,142,16,33,9
65816,0,0,0,0,0,0,3,2,0,0,0,0,0,1
65817,1,0,0,0,0,0,2,0,0,0,1,1,0,1
65818,0,0,0,0,1,0,0,1,0,1,1,0,0,0
65820,16,2,0,0,1,1,1,4,0,3,2,4,0,0
65821,4,1,3,6,7,8,5,3,1,3,3,14,5,20
65822,2,1,0,0,1,1,0,0,0,2,0,1,0,0
65824,0,1,0,0,0,1,0,0,0,0,2,1,0,0
65825,0,0,3,0,0,2,1,0,0,1,1,1,0,1
65826,0,0,1,1,1,2,0,0,2,2,0,2,1,1
65827,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65828,5,0,1,0,3,3,0,1,0,1,14,3,1,1
65829,0,1,0,0,0,0,0,0,0,1,0,0,0,0
65838,0,0,1,0,0,0,0,0,0,0,0,0,1,6
65840,0,0,0,0,0,1,3,0,0,0,0,1,1,0
65846,3,0,0,0,0,0,1,0,0,0,1,2,0,0
65853,0,2,1,0,2,2,0,1,2,1,0,6,10,3
66071,3,0,5,0,0,0,0,2,38,4,7,12,4,0
66072,3,1,10,0,6,1,1,2,35,4,16,3,0,1
66143,1,1,0,0,0,14,3,1,1,6,7,6,1,0
66152,5,0,0,1,0,3,0,1,4,2,5,2,9,1
66169,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66171,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66174,0,0,0,0,1,1,0,0,1,0,5,0,1,0
66178,11,0,1,1,6,12,2,3,6,6,29,7,5,9
66179,0,0,0,0,0,0,0,0,0,0,0,2,0,0
66181,0,0,0,0,0,0,0,1,0,0,0,1,1,1
66185,2,0,0,0,0,0,0,1,0,0,0,0,0,0
66188,0,0,0,0,0,1,8,1,0,1,0,1,0,0
66190,3,3,1,1,2,0,2,0,1,4,3,2,1,1
66192,3,1,8,0,0,2,0,4,0,1,0,0,1,6
66194,14,5,1,12,0,9,2,9,0,6,0,1,1,0
66195,2,1,0,0,0,0,7,6,0,0,2,1,0,3
66197,27,9,18,4,70,23,15,19,45,26,246,57,45,19
66199,4,4,0,0,0,9,4,6,0,1,0,3,0,0
66201,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66202,9,5,3,1,1,3,20,4,0,0,1,13,0,8
66203,11,1,5,0,9,3,1,3,15,5,26,2,7,3
66204,0,7,1,0,2,4,1,0,1,0,5,0,1,0
66205,0,0,0,1,0,1,2,0,0,0,0,1,0,0
66206,0,0,0,0,0,0,0,0,0,0,0,1,0,0
66207,0,0,0,24,0,1,2,1,0,1,1,0,1,0
66210,1,1,1,0,0,1,0,0,0,2,5,1,0,0
66213,1,0,0,0,0,1,0,0,0,1,0,1,0,0
66215,0,0,11,0,0,0,0,0,0,0,0,0,0,0
66216,0,0,1,1,0,2,0,0,0,0,0,1,0,1
66217,1,0,0,0,0,1,0,0,2,2,6,0,0,5
66220,3,0,0,0,1,1,0,3,0,0,5,4,2,0
66221,4,0,0,0,0,0,0,0,0,0,0,0,0,0
66223,2,1,1,2,0,1,1,1,0,0,0,3,1,0
66225,2,1,1,0,0,5,1,3,0,7,0,4,0,8
66227,1,0,0,0,0,1,1,0,0,0,1,0,0,0
66228,0,0,2,0,0,5,0,0,0,7,0,6,0,3
66230,0,0,0,0,0,0,0,0,0,0,0,1,0,0
66454,0,0,0,0,0,1,0,0,0,0,2,1,0,0
66513,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66519,0,0,0,0,0,1,0,0,0,3,1,0,0,0
66523,0,0,3,0,0,2,0,1,8,1,3,4,9,0
66525,1,0,0,0,0,0,0,0,1,2,1,0,0,1
66548,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66549,0,0,0,0,0,0,1,0,0,0,0,0,0,0
66550,3,0,2,0,0,1,0,2,0,0,0,3,0,1
66554,0,0,0,0,0,1,0,1,0,0,0,0,0,0
66558,4,0,0,11,0,14,1,3,0,1,0,1,0,9
