population,income,averlight,places,b_diversity,b_rating,dev_intensity,insta_cnt,cell_id,lng,lat,msa,beauty,culture,education,entertainm,finance,food,health,nightclub,office,other,public_use,recreation,religious,residentia,restaurant,retail,service,transporta,insta_like,b_price,b_opening_23,b_opening_0,b_opening_1,b_opening_2,b_opening_3,b_opening_4,b_opening_5,b_opening_6,b_opening_7,b_opening_8,b_opening_9,b_opening_10,b_opening_11,b_opening_12,b_opening_13,b_opening_14,b_opening_15,b_opening_16,b_opening_17,b_opening_18,b_opening_19,b_opening_20,b_opening_21,b_opening_22,insta_0,insta_1,insta_10,insta_11,insta_12,insta_13,insta_14,insta_15,insta_16,insta_17,insta_18,insta_19,insta_2,insta_20,insta_21,insta_22,insta_23,insta_3,insta_4,insta_5,insta_6,insta_7,insta_8,insta_9
1267,101815,29,4,0.69,0,59,0,1353,-117.736989,33.570525,la,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,185417,17,5,0.5,0,27,0,1360,-117.69928,33.570742,la,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,185417,11,7,0.8,0,23,0,1361,-117.693893,33.570772,la,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,195750,11,13,1.07,0,28,0,1362,-117.688506,33.570802,la,0,0,0,0,0,2,2,0,0,8,0,1,0,0,0,0,0,0,7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,60000,20,8,1.67,0,43,1,1366,-117.666958,33.570919,la,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,3,0,25,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,116667,16,1,0,0,36,0,1368,-117.656184,33.570976,la,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,41955,17,2,0.69,0,21,0,1369,-117.650797,33.571005,la,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,202,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,175852,25,1,0,0,52,0,1372,-117.634636,33.571088,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,217188,7,18,1.04,0,44,0,1380,-117.59154,33.5713,la,0,0,1,0,0,1,0,0,1,13,0,0,0,0,0,1,1,0,3037,0,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,219909,7,6,1.01,0,53,0,1381,-117.586153,33.571325,la,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,196688,14,16,1.81,0,43,0,1403,-117.833995,33.574423,la,1,0,0,0,0,3,1,0,0,3,0,0,0,0,3,4,1,0,14741,2.4,0,0,0,0,0,1,1,1,1,3,6,11,11,11,10,9,9,11,9,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,196688,11,0,0,0,25,0,1404,-117.828608,33.574459,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,164076,6,0,0,0,2,0,1419,-117.747802,33.57497,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,164076,13,3,0,0,32,0,1420,-117.742414,33.575003,la,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,77093,56,5,1.61,0,52,0,1422,-117.73164,33.575066,la,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,37,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,97964,38,0,0,0,35,0,1424,-117.720866,33.575129,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,185417,17,1,0,0,19,0,1428,-117.699317,33.575252,la,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,195750,11,4,0,0,22,0,1430,-117.688542,33.575312,la,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,195750,14,7,0.6,0,43,0,1431,-117.683155,33.575341,la,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,185417,21,120,1.31,0,46,0,1432,-117.677768,33.575371,la,0,0,0,0,0,3,18,0,6,72,0,0,2,0,0,5,13,1,443,0,0,0,0,0,0,0,1,5,18,34,36,38,38,38,38,39,31,9,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,149750,17,3,1.1,0,23,0,1433,-117.67238,33.5754,la,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,41955,13,5,0.67,0,32,0,1437,-117.650831,33.575514,la,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,14313,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,41955,10,0,0,0,24,0,1438,-117.645444,33.575542,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,175852,12,2,0.69,0,48,0,1439,-117.640057,33.57557,la,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,119063,12,3,0.64,0,19,0,1440,-117.634669,33.575597,la,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,119063,6,0,0,0,0,0,1441,-117.629282,33.575625,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,217188,6,7,1.28,0,36,0,1448,-117.59157,33.575809,la,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,2,0,91,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,219909,6,6,0.45,0,34,0,1449,-117.586183,33.575834,la,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,196688,11,3,1.1,0,33,0,1473,-117.839426,33.578897,la,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,196688,13,6,1.01,0,26,0,1474,-117.834038,33.578933,la,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,196688,10,0,0,0,16,0,1475,-117.828651,33.578969,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,164076,9,1,0,0,6,0,1490,-117.74784,33.57948,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,164076,17,23,1.62,0,53,0,1491,-117.742453,33.579512,la,0,0,0,0,3,2,1,0,1,8,0,0,0,0,0,1,7,0,9,0,0,0,0,0,0,0,0,1,2,2,2,2,3,3,3,3,3,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,142656,14,8,1.39,0,25,0,1499,-117.699353,33.579761,la,0,0,0,0,1,0,1,0,1,4,0,0,0,0,0,0,1,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,142656,11,2,0.69,0,20,0,1500,-117.693966,33.579791,la,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,142656,11,6,0,0,18,0,1501,-117.688578,33.579821,la,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,195750,13,14,0.75,0,36,0,1502,-117.683191,33.579851,la,0,0,0,0,0,0,1,0,1,11,0,0,0,0,0,1,0,0,398,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,71458,16,21,1.66,0,25,0,1506,-117.66164,33.579967,la,0,0,0,0,2,1,1,0,1,10,0,3,0,0,0,0,2,1,16,0,0,0,0,0,0,0,0,1,3,4,4,4,4,4,4,3,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,112262,14,24,1.31,0,39,1,1508,-117.650865,33.580024,la,0,0,0,0,1,0,0,0,2,14,0,1,0,0,0,3,3,0,97,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,112262,9,8,0.74,0,21,0,1509,-117.645477,33.580052,la,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,175852,9,0,0,0,11,0,1510,-117.64009,33.580079,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,119063,17,0,0,0,7,0,1511,-117.634702,33.580107,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,119063,13,0,0,0,2,0,1512,-117.629315,33.580134,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,119063,7,0,0,0,3,0,1514,-117.618539,33.580188,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,214500,6,3,1.1,0,30,0,1519,-117.591601,33.580319,la,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,250001,11,1,0,0,26,0,1543,-117.850245,33.583333,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,250001,10,0,0,0,10,0,1545,-117.839469,33.583406,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,196688,9,0,0,0,24,0,1546,-117.834082,33.583442,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,196688,8,1,0,0,23,0,1547,-117.828694,33.583478,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,164625,20,11,0.89,0,53,0,1563,-117.742492,33.584021,la,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,1,0,3642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,77093,62,34,1.42,0,48,0,1566,-117.726328,33.584117,la,0,0,1,0,2,1,1,0,4,20,0,0,0,0,0,2,3,0,206,0,0,0,0,0,0,0,0,0,1,4,5,5,5,5,5,5,5,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,77500,18,3,1.1,0,31,2,1568,-117.715553,33.584179,la,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,162,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,76271,20,13,1.67,0,43,0,1569,-117.710165,33.58421,la,0,0,0,0,2,0,1,0,2,4,0,0,0,0,0,0,1,3,663,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,89000,17,15,0.63,0,41,0,1570,-117.704777,33.58424,la,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,2,118,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,124792,14,5,0.95,0,33,0,1571,-117.699389,33.584271,la,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,5938,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,142656,12,1,0,0,32,0,1572,-117.694002,33.584301,la,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,204265,11,7,0.96,0,38,0,1573,-117.688614,33.584331,la,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,204265,16,6,1.24,0,30,0,1575,-117.677838,33.58439,la,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,34,2,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,117031,18,9,0.53,0,28,0,1576,-117.67245,33.584419,la,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,72,0,0,0,0,0,0,0,0,3,4,5,5,5,5,5,5,5,4,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,124167,19,10,0.94,0,36,0,1579,-117.656287,33.584505,la,0,0,0,0,1,0,1,0,0,7,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,1,3,4,4,4,4,4,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,122738,11,12,1.47,0,33,1,1581,-117.645511,33.584561,la,0,0,0,0,0,0,1,0,1,6,0,1,0,0,0,1,2,0,60384,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,175852,13,0,0,0,20,0,1582,-117.640123,33.584589,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,119063,21,15,1.08,0,56,0,1584,-117.629347,33.584644,la,0,0,0,0,1,0,0,0,2,9,0,0,0,0,0,0,3,0,5998,0,0,0,0,0,0,0,1,1,2,3,3,3,3,3,3,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,119063,8,4,0,0,29,0,1585,-117.623959,33.584671,la,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,119063,10,0,0,0,4,0,1586,-117.618572,33.584698,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,214500,6,3,0.64,0,32,0,1591,-117.591632,33.584828,la,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,0,7,4,0,0,31,0,1615,-117.866452,33.587731,la,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,250001,6,3,0.64,0,20,0,1617,-117.855677,33.587805,la,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,174375,17,2,0.69,0,15,0,1618,-117.850289,33.587842,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,174375,11,1,0,0,14,0,1620,-117.839513,33.587915,la,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,164625,6,3,0.64,0,5,0,1636,-117.753306,33.588466,la,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,164625,11,1,0,0,37,0,1637,-117.747918,33.588499,la,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,164625,19,11,0.89,0,45,0,1638,-117.74253,33.588531,la,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,1,0,1929754,0,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,164625,35,10,1.17,0,32,0,1639,-117.737142,33.588563,la,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,1,1,8793,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,105724,59,5,1.61,0,62,0,1641,-117.726366,33.588626,la,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,508035,0,0,0,0,0,0,0,1,1,2,3,3,3,4,4,4,4,4,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,77500,35,1,0,0,48,0,1642,-117.720978,33.588657,la,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,76271,18,0,0,0,9,0,1643,-117.71559,33.588688,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,29375,21,13,0.94,0,38,0,1644,-117.710202,33.588719,la,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,124792,19,14,1.24,0,32,0,1645,-117.704814,33.58875,la,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,4,1,763,0,0,0,0,0,0,1,1,1,2,3,3,3,3,3,3,3,3,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
