Unnamed: 0,population,income,averlight,places,b_diversity,dev_intensity,insta_cnt,cell_id,lng,lat,msa,beauty,culture,education,entertainment,finance,food,health,nightclub,office,other,public_use,recreation,religious,residential,restaurant,retail,service,transportation,b_price,insta_like,insta_0,insta_1,insta_10,insta_11,insta_12,insta_13,insta_14,insta_15,insta_16,insta_17,insta_18,insta_19,insta_2,insta_20,insta_21,insta_22,insta_23,insta_3,insta_4,insta_5,insta_6,insta_7,insta_8,insta_9,b_opening_0,b_opening_1,b_opening_2,b_opening_3,b_opening_4,b_opening_5,b_opening_6,b_opening_7,b_opening_8,b_opening_9,b_opening_10,b_opening_11,b_opening_12,b_opening_13,b_opening_14,b_opening_15,b_opening_16,b_opening_17,b_opening_18,b_opening_19,b_opening_20,b_opening_21,b_opening_22,b_opening_23,b_opening_count,insta_advertising,insta_animal,insta_architecture,insta_car,insta_entertainment,insta_family,insta_fashion,insta_food,insta_interiors,insta_monochrome,insta_nature,insta_sky,insta_sports
30215,103,102621,9,1,0.0,10,0,30475,-80.17036893,40.47104478,pittsburg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30216,145,84896,7,6,0.64,13,0,30477,-80.1585736,40.47095951,pittsburg,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
30217,207,84896,6,14,0.68,21,0,30478,-80.15267596,40.47091643,pittsburg,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30218,219,84896,7,6,1.1,15,0,30479,-80.14677833,40.47087304,pittsburg,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
30219,159,103934,9,28,1.03,19,0,30480,-80.14088071,40.47082935,pittsburg,2,0,0,0,0,0,4,0,0,18,0,0,0,0,0,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,8,8,8,6,6,4,4,4,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
30220,160,103934,10,9,1.0,20,0,30481,-80.1349831,40.47078536,pittsburg,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30221,173,103934,10,7,1.35,16,0,30482,-80.12908551,40.47074108,pittsburg,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
30222,177,103934,12,2,0.69,25,0,30483,-80.12318793,40.47069649,pittsburg,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30223,93,73036,10,3,0.0,19,0,30484,-80.11729037,40.47065159,pittsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30224,71,73036,11,3,1.1,28,0,30485,-80.11139281,40.4706064,pittsburg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30225,62,47536,18,10,1.61,21,0,30486,-80.10549528,40.47056091,pittsburg,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,4,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30226,177,47536,25,27,1.99,32,0,30487,-80.09959775,40.47051512,pittsburg,2,0,0,0,5,6,1,0,0,5,0,0,0,0,2,1,4,1,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,6,9,12,13,13,13,14,13,12,12,12,10,9,5,3,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0
30227,722,47536,18,1,0.0,11,0,30488,-80.09370024,40.47046902,pittsburg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30228,814,73036,10,8,1.21,17,0,30489,-80.08780274,40.47042263,pittsburg,0,0,0,0,0,1,0,0,0,4,0,0,2,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
30229,717,32039,18,12,1.39,33,0,30490,-80.08190526,40.47037593,pittsburg,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,4,4,4,4,4,4,4,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
30230,653,32039,26,6,1.24,56,0,30491,-80.07600778,40.47032893,pittsburg,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30231,350,20550,29,25,1.94,61,0,30492,-80.07011033,40.47028164,pittsburg,0,0,1,0,2,3,0,0,0,9,0,3,2,0,0,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,6,6,6,6,5,4,1,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
30232,230,27346,33,31,1.33,59,0,30493,-80.06421289,40.47023404,pittsburg,0,0,1,0,0,1,0,0,0,17,0,0,0,0,1,1,7,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,7,8,9,9,9,8,6,5,4,2,2,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
30233,207,27478,38,26,1.01,73,0,30494,-80.05831546,40.47018614,pittsburg,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,6,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,4,4,4,4,4,1,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
30234,258,0,31,4,0.56,9,0,30495,-80.05241804,40.47013794,pittsburg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
30235,766,0,55,11,1.03,79,0,30497,-80.04062326,40.47004064,pittsburg,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30236,264,24536,51,36,1.94,55,0,30498,-80.03472589,40.46999153,pittsburg,1,0,0,0,3,4,4,0,0,14,0,1,1,0,2,0,3,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,4,4,4,4,4,3,2,2,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
30237,489,35703,33,25,1.71,45,0,30499,-80.02882853,40.46994213,pittsburg,0,0,0,0,4,2,1,0,0,8,0,0,1,0,0,0,3,6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,5,5,4,4,4,4,4,3,2,2,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
30238,432,40139,21,5,1.05,22,0,30500,-80.02293119,40.46989242,pittsburg,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30239,326,20242,23,14,1.03,33,0,30501,-80.01703386,40.46984242,pittsburg,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30240,432,27368,24,17,1.09,37,0,30502,-80.01113655,40.46979211,pittsburg,0,0,0,0,0,0,3,0,1,10,0,0,0,0,0,0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
30241,551,22411,23,8,0.74,27,0,30503,-80.00523925,40.46974151,pittsburg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30242,332,26146,24,14,1.38,25,0,30504,-79.99934197,40.4696906,pittsburg,0,0,0,0,0,0,2,0,1,4,0,0,1,0,0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
30243,307,12583,26,13,1.09,37,0,30505,-79.9934447,40.46963939,pittsburg,0,0,1,0,0,1,0,0,0,7,0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30244,319,30536,30,29,1.84,37,0,30506,-79.98754745,40.46958788,pittsburg,0,1,0,0,3,1,1,0,1,8,0,1,0,0,1,0,2,10,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3,4,7,7,7,7,7,7,7,7,6,5,1,1,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
30245,354,36833,35,32,1.67,58,0,30507,-79.98165021,40.46953607,pittsburg,0,0,0,0,3,0,2,0,1,15,0,2,1,0,0,1,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,5,5,5,5,5,5,5,5,2,2,2,2,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
30246,813,36833,36,10,0.64,27,0,30508,-79.97575299,40.46948396,pittsburg,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
30247,1585,44875,40,85,1.79,85,212,30509,-79.96985578,40.46943155,pittsburg,1,1,0,0,5,7,1,1,1,41,0,0,1,0,3,9,10,4,1.56,13252,2,2,15,7,12,13,20,16,7,15,16,19,0,20,13,16,3,0,0,3,0,3,5,5,1,1,1,1,1,1,2,4,9,16,20,28,29,29,29,28,24,18,11,11,11,7,3,1,35,22,21,22,6,20,6,16,21,14,13,5,16,4
30248,545,44875,43,100,1.8,74,18,30510,-79.96395859,40.46937883,pittsburg,1,0,7,1,3,6,32,0,0,34,0,1,2,0,0,2,4,7,1.5,544,0,0,0,0,0,2,0,2,3,3,2,3,1,1,0,0,0,0,0,1,0,0,0,0,2,2,2,2,2,2,3,7,12,17,20,23,23,23,23,23,22,17,17,13,8,7,3,2,27,1,2,0,3,0,0,0,3,0,0,1,2,2
30249,855,52714,42,468,0.71,77,134,30511,-79.95806142,40.46932582,pittsburg,0,1,0,0,4,12,387,0,3,48,0,0,0,0,2,4,3,4,2.0,9301,3,2,7,7,7,8,8,10,6,11,4,9,2,8,8,6,8,0,0,0,1,1,6,12,2,2,2,2,2,2,2,7,8,11,15,22,23,23,21,20,20,18,12,10,10,10,2,2,26,14,2,7,18,11,8,13,7,12,24,0,3,2
30250,934,0,41,62,1.57,42,49,30512,-79.95216426,40.46927251,pittsburg,0,0,1,0,1,1,31,0,1,15,0,0,3,0,1,2,2,4,2.0,2762,1,0,0,2,0,1,2,1,0,3,6,6,0,12,5,4,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1,3,4,4,5,5,5,5,5,5,3,1,0,0,0,0,0,6,8,2,0,0,1,0,2,27,1,5,0,2,0
30251,1014,32000,40,109,2.04,65,0,30513,-79.94626711,40.46921889,pittsburg,1,8,3,0,3,10,19,0,4,39,0,1,0,0,1,6,8,6,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,5,11,18,23,28,28,28,23,21,19,15,11,7,7,4,1,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0
30252,949,44167,41,53,1.93,60,0,30514,-79.94036999,40.46916498,pittsburg,0,0,1,0,2,4,4,0,0,14,0,4,5,0,0,0,5,14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,7,8,10,9,9,9,9,9,6,6,4,2,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
30253,872,18333,53,19,1.62,51,1,30515,-79.93447288,40.46911076,pittsburg,0,0,0,0,1,3,4,0,0,6,0,1,0,0,0,0,0,4,1.0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,2,2,2,2,2,2,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0
30254,334,17917,73,39,1.61,72,0,30516,-79.92857578,40.46905624,pittsburg,0,0,2,0,0,0,0,0,1,14,0,1,6,0,0,0,5,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,4,4,4,4,4,4,2,2,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
30255,328,31023,61,43,2.08,67,0,30517,-79.9226787,40.46900142,pittsburg,0,0,3,0,3,0,8,0,3,12,0,2,3,0,0,1,3,5,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,6,7,9,10,10,10,10,10,10,9,7,7,6,6,4,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
30256,526,11131,40,26,1.92,50,0,30518,-79.91678164,40.4689463,pittsburg,0,0,0,0,0,3,1,0,1,5,0,6,2,0,0,0,3,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
30257,542,28125,29,32,1.44,52,0,30519,-79.91088459,40.46889088,pittsburg,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,5,10,6,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,12,13,13,13,13,13,12,10,4,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
30258,421,26685,26,13,1.41,51,0,30520,-79.90498756,40.46883516,pittsburg,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,2,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30259,182,26875,22,15,1.67,43,0,30521,-79.89909055,40.46877914,pittsburg,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,2,3,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
30260,264,26875,17,15,1.26,34,0,30522,-79.89319355,40.46872282,pittsburg,0,0,1,0,0,0,0,0,0,5,0,1,1,0,0,0,0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30261,263,37991,12,10,1.64,21,1,30523,-79.88729657,40.4686662,pittsburg,0,0,1,0,0,0,0,0,0,3,0,1,3,0,0,1,0,1,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30262,266,37939,11,2,0.69,17,0,30524,-79.88139961,40.46860927,pittsburg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30263,190,48810,13,6,1.01,29,0,30525,-79.87550266,40.46855205,pittsburg,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30264,207,37939,14,22,1.4,30,1,30526,-79.86960573,40.46849452,pittsburg,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,1,9,5,1.0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,8,7,7,7,7,7,4,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0
30265,210,32125,12,10,1.61,17,6,30527,-79.86370882,40.4684367,pittsburg,0,0,0,0,1,1,0,1,0,4,0,0,0,0,0,1,2,0,0.0,151,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,3,3,0,0,0,2,0,1,0,0,0,0,0,0
30266,381,32125,10,5,1.33,31,0,30528,-79.85781192,40.46837857,pittsburg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
30267,528,32125,9,10,1.28,14,0,30529,-79.85191504,40.46832014,pittsburg,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,4,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30268,352,58224,15,6,1.33,35,0,30530,-79.84601818,40.46826141,pittsburg,0,0,1,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30269,240,42197,17,44,1.75,35,0,30531,-79.84012134,40.46820238,pittsburg,0,0,0,0,3,0,11,0,4,14,0,0,3,0,0,0,3,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,5,9,10,10,10,10,10,10,10,5,2,1,1,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
30270,292,66771,27,41,1.72,42,0,30532,-79.83422451,40.46814305,pittsburg,1,0,0,0,2,0,14,0,1,13,0,0,2,0,1,0,3,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,6,8,8,8,8,8,8,8,7,2,1,1,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
30271,303,26688,38,109,2.04,56,23,30533,-79.8283277,40.46808342,pittsburg,3,1,0,0,7,11,9,0,11,42,0,0,2,0,4,6,8,5,1.55,633,7,3,0,0,1,0,1,1,1,0,0,2,0,3,1,1,0,0,0,0,0,0,1,1,3,3,3,3,3,3,5,7,16,29,33,39,39,40,40,40,38,31,25,22,17,12,7,3,42,6,0,0,4,4,2,1,0,2,2,0,1,0
30272,285,45625,31,6,1.01,32,22,30534,-79.82243091,40.46802349,pittsburg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0.0,2274,0,1,2,1,2,2,1,1,0,1,1,2,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,6,0,1,3,0,1,5,1,1,2,0,0,1
30273,235,45625,14,7,1.28,33,2,30535,-79.81653414,40.46796326,pittsburg,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0.0,75,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
30274,82,45625,10,4,0.56,30,0,30536,-79.81063738,40.46790273,pittsburg,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30275,80,41266,8,7,0.96,34,0,30537,-79.80474064,40.46784189,pittsburg,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
30276,80,34607,6,3,1.1,25,0,30538,-79.79884392,40.46778076,pittsburg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30277,74,34607,7,5,0.5,18,0,30539,-79.79294722,40.46771932,pittsburg,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
30278,62,34607,7,2,0.69,5,0,30540,-79.78705054,40.46765759,pittsburg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
