population,income,averlight,places,b_diversity,dev_intensity,cell_id,lng,lat,msa,beauty,culture,education,entertainment,finance,food,health,nightclub,office,other,public_use,recreation,religious,residential,restaurant,retail,service,transportation,b_price,b_opening_0,b_opening_1,b_opening_2,b_opening_3,b_opening_4,b_opening_5,b_opening_6,b_opening_7,b_opening_8,b_opening_9,b_opening_10,b_opening_11,b_opening_12,b_opening_13,b_opening_14,b_opening_15,b_opening_16,b_opening_17,b_opening_18,b_opening_19,b_opening_20,b_opening_21,b_opening_22,b_opening_23,b_opening_count,insta_0,insta_1,insta_10,insta_11,insta_12,insta_13,insta_14,insta_15,insta_16,insta_17,insta_18,insta_19,insta_2,insta_20,insta_21,insta_22,insta_23,insta_3,insta_4,insta_5,insta_6,insta_7,insta_8,insta_9,insta_like,insta_cnt,insta_advertising,insta_animal,insta_car,insta_entertainment,insta_food,insta_nature,insta_people,insta_sports
515,38750,26,119,1.32,72,12692,-121.390582,36.83817,sanjose,1,0,0,0,5,5,76,0,2,18,0,0,0,0,3,3,3,3,1.64,1,1,1,1,3,3,4,6,18,24,31,33,32,32,32,32,31,22,16,15,9,7,3,1,37,0,2,3,0,4,3,5,0,5,4,1,2,0,1,4,2,0,0,0,1,0,0,0,1,1108,38,11,1,3,2,6,0,4,1
627,38750,17,19,1.49,51,12693,-121.384976,36.838093,sanjose,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,1,3,4,0.0,0,0,0,0,0,0,0,1,4,4,5,5,5,5,5,5,4,2,1,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,71042,12,8,1.32,57,12694,-121.379371,36.838017,sanjose,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,3,0,0.0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,71042,9,5,0.67,42,12695,-121.373766,36.837941,sanjose,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,71042,5,3,1.1,18,12696,-121.36816,36.837864,sanjose,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2,0,0,1,0,0,1,0,0
75,53125,4,1,0.0,5,12752,-121.547456,36.844697,sanjose,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,53125,8,28,1.55,43,12753,-121.54185,36.844628,sanjose,0,0,0,0,8,6,0,0,0,9,0,1,0,0,0,2,2,0,1.0,0,0,0,0,0,0,3,3,3,5,6,9,9,9,9,9,10,6,6,5,4,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,59000,8,39,2.1,28,12754,-121.536243,36.844559,sanjose,0,3,1,0,3,11,2,0,1,9,0,1,1,0,1,2,4,0,1.67,0,0,0,0,0,0,2,4,4,5,8,12,13,13,13,13,11,10,8,8,6,3,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,59000,3,1,0.0,9,12755,-121.530637,36.84449,sanjose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,59000,1,3,0.64,18,12756,-121.525031,36.844421,sanjose,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,45197,1,1,0.0,10,12760,-121.502606,36.84414,sanjose,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,45197,1,1,0.0,8,12761,-121.497,36.84407,sanjose,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,45197,1,1,0.0,6,12764,-121.480182,36.843856,sanjose,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,110658,1,1,0.0,8,12765,-121.474576,36.843784,sanjose,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,65353,1,1,0.0,8,12770,-121.446546,36.843421,sanjose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,65353,1,1,0.0,8,12773,-121.429728,36.8432,sanjose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,55561,5,4,1.39,51,12775,-121.418516,36.843051,sanjose,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,59868,16,10,1.42,46,12776,-121.41291,36.842977,sanjose,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,1,3,0.0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,38575,23,4,1.39,52,12777,-121.407305,36.842902,sanjose,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,1,0,1,1,1,0,2,0,0,1,3,0,1,0,5,2,0,0,0,0,0,0,0,1002,20,4,1,0,1,1,0,2,4
774,55815,27,67,1.9,62,12778,-121.401699,36.842826,sanjose,1,0,0,0,10,2,7,0,16,21,0,0,1,0,1,2,4,2,1.67,3,3,3,3,4,4,4,7,14,26,28,28,28,28,28,28,27,11,10,8,7,6,4,3,31,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,986,8,1,0,0,0,0,0,1,0
788,55815,34,60,2.07,54,12779,-121.396093,36.842751,sanjose,3,0,0,0,14,9,3,0,10,10,0,0,0,0,2,2,5,2,1.58,1,1,1,1,2,3,4,7,12,28,30,31,30,30,30,30,30,25,18,14,12,8,3,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,70100,29,55,0.41,59,12780,-121.390487,36.842675,sanjose,0,0,0,0,0,0,49,0,0,4,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,1,10,10,10,10,10,10,10,10,9,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,92917,19,6,0.87,50,12781,-121.384882,36.842599,sanjose,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,94,2,0,0,0,0,0,0,1,0
523,94473,13,10,1.09,54,12782,-121.379276,36.842523,sanjose,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,0,2,0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,94473,10,5,1.05,40,12783,-121.37367,36.842446,sanjose,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,94473,7,2,0.69,49,12784,-121.368065,36.842369,sanjose,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,53125,4,7,1.15,21,12839,-121.547371,36.849203,sanjose,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,1,0,0,0,0,0,0,1,0
37,59000,5,69,1.55,41,12840,-121.541764,36.849134,sanjose,0,0,1,0,3,3,0,0,6,39,1,1,1,0,0,5,8,1,1.0,0,0,0,0,0,0,1,2,4,8,10,11,11,10,9,9,7,1,0,0,0,0,0,0,13,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,327,5,2,0,0,0,0,0,2,0
26,59000,3,3,1.1,6,12841,-121.536157,36.849065,sanjose,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0,1,5,4,1,4,5,4,4,12,1,3,3,4,1,4,0,0,0,0,0,0,2577,65,12,9,0,7,5,7,9,0
24,59000,2,1,0.0,9,12845,-121.513731,36.848787,sanjose,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,45197,1,1,0.0,10,12855,-121.457667,36.848073,sanjose,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0,0,0,0,0,0,1,0
582,55561,8,1,0.0,34,12862,-121.418423,36.847557,sanjose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,59868,18,9,1.06,43,12863,-121.412817,36.847482,sanjose,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,114,1,0,0,0,0,0,0,1,0
1029,38575,25,24,1.6,54,12864,-121.407211,36.847407,sanjose,0,0,0,0,1,0,1,0,8,9,0,0,1,0,1,1,2,0,1.0,2,2,2,2,2,2,2,3,5,6,6,6,6,6,6,6,6,3,3,3,3,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,92,1,1,0,0,0,0,0,0,0
924,72610,29,15,1.54,66,12865,-121.401605,36.847332,sanjose,0,0,2,0,0,1,0,0,0,5,0,0,0,0,0,1,5,1,0.0,0,0,0,0,0,0,1,3,3,3,4,4,4,4,4,3,2,2,1,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,1,0,0,1
579,70100,29,27,1.3,58,12866,-121.395999,36.847256,sanjose,0,0,0,0,0,1,3,0,0,7,0,1,0,0,0,1,14,0,0.0,1,1,1,1,1,2,2,5,11,14,15,16,16,16,16,16,14,5,3,3,2,2,2,1,16,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,2,288,8,3,0,0,0,0,0,1,0
433,70100,21,3,1.1,61,12867,-121.390393,36.847181,sanjose,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,92917,14,6,1.33,40,12868,-121.384787,36.847105,sanjose,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51,3,1,0,0,0,0,0,0,1
472,94473,11,4,0.69,32,12869,-121.379181,36.847028,sanjose,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,94473,9,3,0.0,34,12870,-121.373575,36.846952,sanjose,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,94473,7,6,1.01,51,12871,-121.367969,36.846875,sanjose,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,53125,2,2,0.69,15,12927,-121.547285,36.853709,sanjose,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,59000,1,1,0.0,17,12933,-121.513644,36.853293,sanjose,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,45197,1,2,0.0,14,12934,-121.508037,36.853223,sanjose,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,45197,1,1,0.0,14,12935,-121.50243,36.853152,sanjose,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,45197,2,2,0.69,18,12937,-121.491217,36.85301,sanjose,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,45197,1,1,0.0,7,12939,-121.480003,36.852867,sanjose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,45197,1,1,0.0,14,12940,-121.474397,36.852796,sanjose,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,65353,1,1,0.0,7,12944,-121.45197,36.852505,sanjose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,65353,3,3,0.64,19,12945,-121.446363,36.852432,sanjose,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,65353,4,5,0.67,22,12946,-121.440757,36.852359,sanjose,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1.0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,65353,3,7,1.28,21,12947,-121.43515,36.852285,sanjose,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,3,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,45541,8,10,1.17,63,12949,-121.423937,36.852137,sanjose,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,45541,11,4,1.39,46,12950,-121.418331,36.852063,sanjose,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,70905,20,8,1.32,54,12951,-121.412724,36.851988,sanjose,0,0,2,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,0,0,0,0,0,0,1,0
525,24423,33,77,2.13,63,12952,-121.407118,36.851913,sanjose,3,0,2,0,9,5,1,0,13,25,2,1,4,0,3,5,4,0,2.0,2,2,2,2,2,2,2,6,15,24,29,33,33,33,31,31,31,13,9,6,2,2,2,2,34,3,2,1,0,3,15,6,2,2,0,1,1,1,3,4,1,5,2,0,0,0,0,0,0,1224,52,11,3,0,4,18,0,13,0
458,24423,35,20,1.89,81,12953,-121.401511,36.851838,sanjose,0,0,0,1,0,3,5,0,1,5,0,0,0,0,2,1,2,0,1.2,0,0,0,0,0,0,0,1,5,7,11,11,10,10,10,10,10,7,6,5,5,5,2,2,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,1,0,1,0,0,0,0,0
679,66587,24,10,1.42,48,12954,-121.395905,36.851762,sanjose,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,1,4,0,0.0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,5,2,1,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2,0,0,0,0,0,0,0,0
691,66587,16,1,0.0,24,12955,-121.390298,36.851686,sanjose,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,66587,13,3,0.64,54,12956,-121.384692,36.85161,sanjose,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,83307,7,6,1.24,28,12957,-121.379086,36.851534,sanjose,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,151,2,0,0,0,0,0,0,1,0
240,83307,6,3,0.64,7,12958,-121.373479,36.851457,sanjose,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,2,0.69,9,12999,-121.636919,36.859278,sanjose,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,45197,1,1,0.0,7,13025,-121.491128,36.857516,sanjose,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,45197,4,6,0.64,43,13033,-121.446272,36.856938,sanjose,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,64188,5,5,0.5,13,13034,-121.440665,36.856865,sanjose,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,64188,5,1,0.0,30,13035,-121.435058,36.856791,sanjose,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,52824,8,7,1.28,48,13036,-121.429451,36.856717,sanjose,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,40144,12,27,1.79,48,13037,-121.423845,36.856643,sanjose,1,0,0,0,8,6,0,0,0,3,0,0,0,0,0,3,3,3,1.5,1,1,1,1,1,1,3,4,5,5,8,8,8,8,8,8,8,8,8,5,5,3,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,40144,13,26,1.41,46,13038,-121.418238,36.856568,sanjose,0,0,2,0,1,1,15,0,0,2,0,0,0,0,0,0,2,3,0.0,0,0,0,0,0,0,0,0,5,6,6,7,7,7,7,7,7,5,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
